pid,gid,team,minutes,points,assists,turnovers,steals,blocks,fouls,fga,fgm,threepa,threepm,fta,ftm,rebounds
415,43134CLE,Cleveland Cavaliers,7,4,1,0,0,0,0,2,2,0,0,0,0,3
88,43134CLE,Cleveland Cavaliers,3,0,0,0,0,0,0,0,0,0,0,0,0,0
153,43134DEN,Golden State Warriors,42,31,7,1,0,2,1,16,12,2,0,9,7,6
518,43134DEN,Golden State Warriors,36,16,5,0,2,0,0,15,7,7,2,0,0,1
202,43134DEN,Golden State Warriors,36,8,8,3,1,2,3,12,4,4,0,2,0,6
130,43134DEN,Golden State Warriors,36,24,4,5,2,0,2,16,8,12,5,4,3,6
417,43134DEN,Golden State Warriors,19,10,2,2,1,0,3,7,4,0,0,2,2,8
253,43134DEN,Golden State Warriors,21,5,1,0,0,0,0,4,2,2,1,0,0,1
583,43134DEN,Golden State Warriors,17,4,0,1,1,0,2,5,2,3,0,0,0,4
323,43134DEN,Golden State Warriors,14,8,0,0,2,0,2,7,3,1,0,2,2,1
325,43134DEN,Golden State Warriors,8,2,1,0,0,1,2,4,1,0,0,4,0,6
353,43134DEN,Golden State Warriors,6,0,0,0,0,4,5,0,0,0,0,0,0,3
283,43134DEN,Golden State Warriors,4,0,0,1,0,1,3,0,0,0,0,0,0,0
347,43134DEN,Golden State Warriors,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,43135OKC,Oklahoma City Thunder,40,36,9,7,1,0,1,25,15,4,0,8,6,5
188,43135OKC,Oklahoma City Thunder,40,26,3,4,2,0,5,19,10,6,3,4,3,7
3,43135OKC,Oklahoma City Thunder,38,12,0,1,5,1,3,8,5,0,0,2,2,5
21,43135OKC,Oklahoma City Thunder,34,10,0,0,0,3,2,13,3,4,1,3,3,13
170,43135OKC,Oklahoma City Thunder,11,0,0,1,1,0,2,1,0,1,0,0,0,0
199,43135OKC,Oklahoma City Thunder,17,9,0,1,1,0,1,6,3,0,0,6,3,10
169,43135OKC,Oklahoma City Thunder,14,5,2,1,2,0,0,6,2,2,1,0,0,2
424,43135OKC,Oklahoma City Thunder,12,3,1,0,0,0,0,3,1,2,1,0,0,0
248,43135OKC,Oklahoma City Thunder,8,0,0,1,0,1,0,4,0,2,0,2,0,3
321,43135BOS,Portland Trail Blazers,37,21,9,2,0,1,0,19,6,9,2,8,7,6
348,43135BOS,Portland Trail Blazers,36,22,3,2,0,0,2,22,9,6,3,2,1,3
13,43135BOS,Portland Trail Blazers,34,11,2,0,0,1,2,13,4,9,3,0,0,8
403,43135BOS,Portland Trail Blazers,28,14,2,2,1,2,6,13,7,0,0,0,0,8
527,43135BOS,Portland Trail Blazers,23,0,1,0,0,1,0,3,0,0,0,0,0,4
134,43135BOS,Portland Trail Blazers,20,7,2,0,2,2,1,5,3,0,0,2,1,6
116,43135BOS,Portland Trail Blazers,19,2,1,2,0,0,2,4,0,2,0,2,2,1
111,43135BOS,Portland Trail Blazers,12,0,1,0,0,2,1,0,0,0,0,0,0,2
466,43135BOS,Boston Celtics,36,11,5,1,0,0,1,18,5,7,1,0,0,6
244,43135BOS,Boston Celtics,36,22,5,3,0,2,2,12,8,2,2,4,4,10
506,43135BOS,Boston Celtics,36,17,5,3,0,0,2,14,6,5,3,2,2,2
78,43135BOS,Boston Celtics,34,16,4,1,1,0,2,15,6,7,4,0,0,6
43,43135BOS,Boston Celtics,21,8,0,2,0,2,2,5,3,0,0,2,2,8
409,43135BOS,Boston Celtics,28,6,1,0,1,1,2,7,2,7,2,0,0,6
514,43135BOS,Boston Celtics,20,6,2,1,0,1,3,4,2,0,0,4,2,8
388,43135BOS,Boston Celtics,20,7,1,0,0,0,2,8,2,6,2,2,1,5
580,43135BOS,Boston Celtics,8,4,1,0,1,0,0,2,1,2,1,3,1,0
10,43135BOS,Boston Celtics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,43135TOR,Toronto Raptors,27,13,2,0,2,0,0,14,5,2,0,4,3,2
329,43135TOR,Toronto Raptors,26,11,2,4,2,0,2,11,4,6,1,2,2,3
252,43135TOR,Toronto Raptors,23,7,0,0,0,1,2,7,3,4,1,0,0,5
23,43135TOR,Toronto Raptors,19,6,0,0,1,0,3,9,3,4,0,0,0,2
535,43135TOR,Toronto Raptors,28,13,8,1,2,0,1,12,5,6,1,2,2,7
484,43135TOR,Toronto Raptors,25,10,3,1,1,3,1,9,4,3,0,2,2,3
579,43135TOR,Toronto Raptors,25,15,2,0,4,0,1,9,6,4,1,2,2,4
363,43135TOR,Toronto Raptors,14,3,1,1,0,0,2,3,1,2,1,0,0,2
443,43135TOR,Toronto Raptors,5,2,0,1,1,0,1,3,1,2,0,0,0,2
321,43136DET,Portland Trail Blazers,38,20,5,5,2,1,2,17,8,5,1,3,3,5
348,43136DET,Portland Trail Blazers,30,14,1,1,1,1,3,15,6,6,2,0,0,2
13,43136DET,Portland Trail Blazers,29,9,1,2,3,0,1,11,3,5,1,2,2,13
403,43136DET,Portland Trail Blazers,26,10,2,1,1,2,3,10,5,0,0,0,0,5
390,43136DET,Portland Trail Blazers,26,8,3,2,1,0,0,12,3,6,2,0,0,1
116,43136DET,Portland Trail Blazers,18,11,3,0,0,0,0,4,3,3,3,2,2,1
134,43136DET,Portland Trail Blazers,17,4,0,2,0,0,3,5,2,0,0,0,0,10
111,43136DET,Portland Trail Blazers,15,2,0,0,0,0,0,8,1,3,0,0,0,4
505,43136DET,Portland Trail Blazers,4,2,0,0,0,0,0,2,1,1,0,0,0,1
539,43136DET,Portland Trail Blazers,4,0,0,0,0,0,0,1,0,1,0,0,0,1
311,43136DET,Portland Trail Blazers,4,5,1,0,1,0,0,4,2,1,1,1,0,0
317,43136DET,Portland Trail Blazers,4,0,0,0,0,0,0,0,0,0,0,0,0,1
266,43137ORL,Cleveland Cavaliers,33,25,5,6,1,0,4,17,10,4,2,4,3,10
515,43137ORL,Cleveland Cavaliers,30,11,8,1,1,0,2,13,3,6,1,4,4,1
519,43137ORL,Cleveland Cavaliers,27,12,0,1,0,0,3,9,6,0,0,0,0,9
492,43137ORL,Cleveland Cavaliers,26,12,1,1,1,0,3,6,4,6,4,0,0,1
127,43137ORL,Cleveland Cavaliers,26,2,0,1,0,1,2,6,1,3,0,2,0,2
205,43137ORL,Cleveland Cavaliers,24,12,0,0,0,1,2,8,4,2,0,4,4,4
300,43137ORL,Cleveland Cavaliers,23,8,1,2,2,0,3,8,3,7,2,0,0,1
542,43137ORL,Cleveland Cavaliers,22,11,1,2,0,1,2,6,3,5,2,6,3,4
464,43137ORL,Cleveland Cavaliers,15,0,2,0,0,0,1,7,0,1,0,0,0,1
178,43137ORL,Cleveland Cavaliers,10,5,0,0,0,0,1,4,2,3,1,0,0,2
415,43137ORL,Cleveland Cavaliers,3,0,0,0,0,0,1,0,0,0,0,0,0,0
88,43137ORL,Cleveland Cavaliers,3,0,1,0,0,0,0,0,0,0,0,0,0,0
211,43137BKN,Houston Rockets,34,36,5,2,0,1,4,23,11,10,4,10,10,4
426,43137BKN,Houston Rockets,34,25,5,3,2,0,2,15,9,8,4,3,3,7
91,43137BKN,Houston Rockets,32,18,0,0,1,4,1,12,8,0,0,4,2,11
18,43137BKN,Houston Rockets,9,0,0,0,0,0,1,1,0,0,0,0,0,1
526,43137BKN,Houston Rockets,34,3,2,3,2,1,0,3,1,2,1,0,0,5
196,43137BKN,Houston Rockets,28,13,1,1,1,0,0,9,5,3,1,2,2,2
203,43137BKN,Houston Rockets,18,16,0,0,0,0,2,8,6,6,4,0,0,2
78,43137TOR,Boston Celtics,27,11,2,4,0,1,4,5,4,1,1,4,2,6
244,43137TOR,Boston Celtics,24,2,3,4,0,2,1,5,1,2,0,0,0,6
257,43137TOR,Boston Celtics,22,17,3,0,0,0,1,12,6,6,2,3,3,0
506,43137TOR,Boston Celtics,21,4,0,1,0,0,0,9,2,1,0,0,0,1
43,43137TOR,Boston Celtics,20,6,1,1,0,0,1,8,3,0,0,0,0,8
376,43137TOR,Boston Celtics,30,12,1,2,0,0,0,13,4,5,2,2,2,2
466,43137TOR,Boston Celtics,24,18,4,2,2,0,2,12,5,5,4,4,4,5
514,43137TOR,Boston Celtics,22,10,1,0,0,0,2,5,4,0,0,3,2,2
409,43137TOR,Boston Celtics,20,0,2,0,0,0,6,4,0,2,0,0,0,2
388,43137TOR,Boston Celtics,14,5,3,2,1,0,2,7,2,1,1,0,0,3
580,43137TOR,Boston Celtics,11,4,0,1,0,0,0,1,1,0,0,4,2,3
10,43137TOR,Boston Celtics,5,2,1,0,0,0,0,2,1,0,0,0,0,0
140,43137TOR,Toronto Raptors,29,15,6,0,1,0,2,17,6,6,2,1,1,3
329,43137TOR,Toronto Raptors,25,23,4,1,2,0,1,13,6,11,6,7,5,8
252,43137TOR,Toronto Raptors,22,8,1,4,0,0,1,5,4,0,0,0,0,5
23,43137TOR,Toronto Raptors,15,4,1,1,1,0,0,3,2,1,0,0,0,4
535,43137TOR,Toronto Raptors,31,10,8,1,1,0,2,5,3,3,2,2,2,3
484,43137TOR,Toronto Raptors,25,6,2,2,1,1,1,4,3,1,0,0,0,1
579,43137TOR,Toronto Raptors,25,14,3,3,3,0,1,11,6,4,1,2,1,2
363,43137TOR,Toronto Raptors,15,20,2,0,0,0,0,8,6,7,5,3,3,1
443,43137TOR,Toronto Raptors,4,3,0,0,0,0,1,1,1,1,1,0,0,0
399,43137TOR,Toronto Raptors,4,2,0,0,0,0,2,1,0,0,0,2,2,0
474,43137PHI,Philadelphia 76ers,39,20,1,2,1,0,2,14,8,4,2,2,2,7
485,43137PHI,Philadelphia 76ers,36,15,8,5,3,1,2,8,6,0,0,5,3,6
453,43137PHI,Philadelphia 76ers,33,18,6,2,0,0,3,9,6,5,4,2,2,1
122,43137PHI,Philadelphia 76ers,33,12,1,5,1,0,1,12,5,7,2,0,0,5
158,43137PHI,Philadelphia 76ers,32,27,3,1,0,3,2,20,10,7,3,5,4,12
349,43137PHI,Philadelphia 76ers,24,7,4,1,1,0,3,6,3,1,1,0,0,8
273,43137PHI,Philadelphia 76ers,15,9,1,0,1,0,0,6,4,2,1,0,0,3
42,43137PHI,Philadelphia 76ers,11,2,2,1,0,0,0,2,1,0,0,0,0,0
69,43137PHI,Philadelphia 76ers,9,0,1,0,1,0,1,1,0,0,0,0,0,1
16,43137PHI,Philadelphia 76ers,8,5,0,0,1,0,0,3,2,2,1,0,0,1
552,43137GS,Oklahoma City Thunder,36,34,9,4,0,0,2,26,13,5,2,6,6,9
188,43137GS,Oklahoma City Thunder,36,38,3,3,6,0,4,23,11,11,6,12,10,5
3,43137GS,Oklahoma City Thunder,26,14,0,2,3,0,4,9,7,0,0,3,0,10
248,43137GS,Oklahoma City Thunder,25,6,0,0,0,1,4,5,3,0,0,0,0,5
21,43137GS,Oklahoma City Thunder,6,0,1,0,0,0,1,4,0,1,0,0,0,0
199,43137GS,Oklahoma City Thunder,35,16,2,2,0,3,3,8,5,2,1,8,5,4
424,43137GS,Oklahoma City Thunder,30,4,1,0,3,0,5,6,1,3,0,2,2,4
169,43137GS,Oklahoma City Thunder,14,2,1,0,0,0,0,4,1,2,0,0,0,0
170,43137GS,Oklahoma City Thunder,3,0,0,0,0,0,0,0,0,0,0,0,0,0
488,43137GS,Oklahoma City Thunder,3,2,0,1,0,0,0,1,0,0,0,2,2,2
275,43137GS,Oklahoma City Thunder,3,0,0,0,0,0,0,0,0,0,0,0,0,0
130,43137GS,Golden State Warriors,32,21,5,3,1,1,3,14,6,9,2,7,7,5
202,43137GS,Golden State Warriors,31,5,7,5,0,4,3,4,2,0,0,3,1,8
518,43137GS,Golden State Warriors,31,12,2,3,1,0,3,13,5,6,2,0,0,4
153,43137GS,Golden State Warriors,30,33,1,5,1,1,1,14,8,8,3,15,14,6
417,43137GS,Golden State Warriors,13,2,0,1,0,0,5,2,1,0,0,2,0,2
253,43137GS,Golden State Warriors,22,2,4,2,1,0,1,2,1,0,0,0,0,5
325,43137GS,Golden State Warriors,14,6,0,1,0,0,3,5,3,0,0,3,0,5
323,43137GS,Golden State Warriors,14,6,2,1,0,0,0,6,3,0,0,0,0,1
551,43137GS,Golden State Warriors,14,9,2,3,2,1,2,5,4,0,0,1,1,4
583,43137GS,Golden State Warriors,13,3,1,0,0,0,0,5,1,4,1,0,0,1
347,43137GS,Golden State Warriors,10,0,0,0,0,1,1,1,0,0,0,0,0,2
96,43137GS,Golden State Warriors,8,2,2,0,0,0,0,2,1,0,0,0,0,3
353,43137GS,Golden State Warriors,6,4,1,1,1,0,2,4,2,1,0,0,0,0
526,43138MIA,Houston Rockets,41,3,1,2,0,0,3,2,1,1,1,0,0,5
426,43138MIA,Houston Rockets,36,24,7,1,1,0,1,19,10,8,3,2,1,7
211,43138MIA,Houston Rockets,36,41,6,4,3,1,2,25,13,12,5,12,10,4
91,43138MIA,Houston Rockets,29,13,0,2,0,3,3,8,6,0,0,2,1,8
203,43138MIA,Houston Rockets,26,12,0,0,0,1,1,8,3,6,2,5,4,3
266,43138CLE,Cleveland Cavaliers,48,37,15,5,1,1,3,22,16,7,5,2,0,10
492,43138CLE,Cleveland Cavaliers,36,20,1,0,0,0,2,14,7,11,6,0,0,3
515,43138CLE,Cleveland Cavaliers,31,13,7,3,0,0,1,8,4,5,3,2,2,3
519,43138CLE,Cleveland Cavaliers,29,17,2,0,1,0,1,9,7,0,0,5,3,5
127,43138CLE,Cleveland Cavaliers,24,10,2,0,1,0,4,5,3,2,1,4,3,2
205,43138CLE,Cleveland Cavaliers,29,13,2,2,0,0,3,6,4,0,0,6,5,6
415,43138CLE,Cleveland Cavaliers,21,9,0,2,1,0,3,5,3,4,2,2,1,4
178,43138CLE,Cleveland Cavaliers,20,4,0,2,1,0,1,9,2,6,0,0,0,6
300,43138CLE,Cleveland Cavaliers,19,14,1,1,0,0,3,7,5,6,4,0,0,2
464,43138CLE,Cleveland Cavaliers,7,3,3,0,0,0,0,3,1,0,0,2,1,0
140,43139TOR,Toronto Raptors,29,8,5,2,1,2,0,11,2,5,1,3,3,5
252,43139TOR,Toronto Raptors,25,13,2,0,0,1,2,12,4,7,3,2,2,8
329,43139TOR,Toronto Raptors,25,7,3,1,2,0,2,10,2,8,2,2,1,2
23,43139TOR,Toronto Raptors,21,6,1,0,0,0,3,5,2,4,1,1,1,3
535,43139TOR,Toronto Raptors,24,10,6,1,3,0,2,11,4,5,2,0,0,1
484,43139TOR,Toronto Raptors,23,14,6,1,1,0,1,9,6,2,1,1,1,5
579,43139TOR,Toronto Raptors,22,11,3,1,1,0,1,6,5,1,1,0,0,3
363,43139TOR,Toronto Raptors,20,11,2,1,1,0,1,8,4,5,3,0,0,5
443,43139TOR,Toronto Raptors,4,0,0,0,0,0,0,2,0,2,0,0,0,3
399,43139TOR,Toronto Raptors,4,2,0,0,0,0,1,2,1,1,0,0,0,2
78,43139WAS,Boston Celtics,38,18,3,2,1,1,3,16,7,8,3,2,1,4
244,43139WAS,Boston Celtics,35,12,2,2,1,2,4,8,5,4,1,2,1,7
257,43139WAS,Boston Celtics,33,28,6,3,1,1,0,19,9,5,1,10,9,5
506,43139WAS,Boston Celtics,31,11,1,3,2,0,2,9,3,3,0,7,5,2
43,43139WAS,Boston Celtics,14,2,1,0,1,1,1,3,1,0,0,0,0,5
376,43139WAS,Boston Celtics,36,15,0,1,1,0,3,14,5,2,1,4,4,8
466,43139WAS,Boston Celtics,30,12,1,4,0,0,4,6,4,2,2,4,2,2
514,43139WAS,Boston Celtics,28,7,0,1,0,1,1,4,3,2,1,2,0,6
373,43139WAS,Boston Celtics,20,5,2,1,2,0,2,5,2,0,0,3,1,6
321,43139POR,Portland Trail Blazers,42,18,8,4,1,0,2,22,6,11,3,3,3,4
348,43139POR,Portland Trail Blazers,41,22,3,4,0,0,2,18,7,5,2,7,6,4
13,43139POR,Portland Trail Blazers,36,6,2,1,3,0,0,7,2,2,1,2,1,15
403,43139POR,Portland Trail Blazers,33,24,1,7,2,4,5,14,10,0,0,5,4,14
527,43139POR,Portland Trail Blazers,20,13,1,0,0,0,0,7,5,2,1,2,2,2
134,43139POR,Portland Trail Blazers,18,7,0,1,0,1,4,3,3,0,0,1,1,8
111,43139POR,Portland Trail Blazers,17,6,1,0,1,0,2,6,2,4,1,2,1,3
390,43139POR,Portland Trail Blazers,16,0,2,0,0,1,0,3,0,3,0,0,0,1
116,43139POR,Portland Trail Blazers,9,2,0,0,0,0,0,1,1,0,0,0,0,0
317,43139POR,Portland Trail Blazers,2,3,0,0,0,0,0,2,1,1,1,0,0,1
518,43139GS,Golden State Warriors,34,18,4,3,0,0,1,15,8,6,2,0,0,5
202,43139GS,Golden State Warriors,32,12,6,2,2,2,2,17,4,3,1,4,3,10
130,43139GS,Golden State Warriors,30,20,8,4,0,0,1,12,7,9,4,2,2,7
153,43139GS,Golden State Warriors,30,24,4,1,1,2,1,13,8,6,4,4,4,9
417,43139GS,Golden State Warriors,12,8,1,2,0,0,3,4,3,0,0,2,2,5
253,43139GS,Golden State Warriors,26,5,3,2,2,2,2,3,2,2,1,0,0,2
551,43139GS,Golden State Warriors,17,10,7,0,1,1,0,6,4,0,0,2,2,7
325,43139GS,Golden State Warriors,16,6,1,0,0,0,1,3,3,0,0,2,0,2
323,43139GS,Golden State Warriors,13,6,1,1,0,0,3,5,3,0,0,0,0,1
347,43139GS,Golden State Warriors,13,2,1,1,0,1,3,4,1,0,0,0,0,0
583,43139GS,Golden State Warriors,9,6,1,0,0,0,0,5,2,3,2,0,0,0
96,43139GS,Golden State Warriors,4,0,0,0,0,0,1,0,0,0,0,0,0,1
353,43139GS,Golden State Warriors,4,4,0,0,0,0,0,1,0,0,0,4,4,2
188,43139LAL,Oklahoma City Thunder,34,29,3,6,2,1,2,25,11,12,5,6,2,9
3,43139LAL,Oklahoma City Thunder,33,13,1,0,0,0,1,11,4,0,0,8,5,9
169,43139LAL,Oklahoma City Thunder,31,7,3,1,2,0,0,8,3,2,1,0,0,5
424,43139LAL,Oklahoma City Thunder,26,0,2,0,1,0,0,6,0,5,0,0,0,4
248,43139LAL,Oklahoma City Thunder,17,0,0,0,0,0,1,3,0,2,0,0,0,4
199,43139LAL,Oklahoma City Thunder,23,8,1,2,0,2,3,9,4,1,0,0,0,8
207,43139LAL,Oklahoma City Thunder,16,5,3,2,0,0,0,5,2,2,1,0,0,3
170,43139LAL,Oklahoma City Thunder,13,0,1,0,0,0,0,5,0,4,0,0,0,0
114,43139LAL,Oklahoma City Thunder,8,4,0,2,0,0,0,2,2,0,0,2,0,2
275,43139LAL,Oklahoma City Thunder,7,2,0,0,0,1,2,2,1,0,0,0,0,1
488,43139LAL,Oklahoma City Thunder,6,3,1,0,0,0,0,2,1,0,0,2,1,1
474,43140PHI,Philadelphia 76ers,29,24,4,1,0,0,1,11,8,5,4,4,4,5
485,43140PHI,Philadelphia 76ers,25,10,8,4,3,1,1,11,3,0,0,4,4,9
122,43140PHI,Philadelphia 76ers,25,8,1,0,0,2,1,9,4,4,0,0,0,3
453,43140PHI,Philadelphia 76ers,24,15,2,1,2,0,2,10,6,6,3,0,0,7
158,43140PHI,Philadelphia 76ers,24,24,0,3,2,1,1,18,11,4,2,0,0,16
349,43140PHI,Philadelphia 76ers,24,2,5,0,0,0,2,5,1,0,0,0,0,3
69,43140PHI,Philadelphia 76ers,19,3,1,1,1,0,1,3,1,2,1,0,0,2
273,43140PHI,Philadelphia 76ers,18,0,1,2,2,0,5,0,0,0,0,0,0,5
16,43140PHI,Philadelphia 76ers,17,8,1,1,0,0,0,11,3,5,2,1,0,1
42,43140PHI,Philadelphia 76ers,8,0,1,0,0,0,1,1,0,1,0,0,0,1
242,43140PHI,Philadelphia 76ers,6,0,1,1,0,0,0,2,0,0,0,0,0,4
266,43140ATL,Cleveland Cavaliers,41,22,17,3,0,0,2,20,8,3,0,7,6,12
415,43140ATL,Cleveland Cavaliers,39,16,5,2,3,0,4,9,6,5,2,7,2,6
519,43140ATL,Cleveland Cavaliers,31,10,0,0,0,2,0,7,5,0,0,2,0,11
492,43140ATL,Cleveland Cavaliers,29,7,3,1,1,0,2,6,3,3,1,0,0,2
88,43140ATL,Cleveland Cavaliers,20,11,1,2,1,0,4,7,5,2,1,0,0,5
300,43140ATL,Cleveland Cavaliers,32,30,0,1,0,2,2,16,9,13,7,5,5,3
205,43140ATL,Cleveland Cavaliers,32,24,4,0,0,1,0,16,9,4,3,3,3,3
240,43140ATL,Cleveland Cavaliers,14,3,0,0,2,0,2,5,1,5,1,0,0,1
431,43140ATL,Cleveland Cavaliers,1,0,1,0,0,0,0,0,0,0,0,0,0,0
506,43140BOS,Boston Celtics,36,15,1,2,0,4,2,11,6,0,0,3,3,3
257,43140BOS,Boston Celtics,31,21,5,2,0,0,3,18,8,7,2,3,3,2
244,43140BOS,Boston Celtics,29,10,4,2,1,1,3,7,4,2,2,0,0,8
78,43140BOS,Boston Celtics,28,16,1,2,1,0,2,13,7,7,2,2,0,1
43,43140BOS,Boston Celtics,21,6,1,0,0,1,4,8,3,1,0,0,0,6
466,43140BOS,Boston Celtics,26,10,3,0,2,1,1,11,1,6,1,8,7,1
376,43140BOS,Boston Celtics,25,6,0,0,0,1,2,12,3,3,0,0,0,7
514,43140BOS,Boston Celtics,18,4,0,1,1,1,2,4,2,0,0,0,0,2
409,43140BOS,Boston Celtics,11,1,0,0,0,0,1,1,0,0,0,2,1,4
373,43140BOS,Boston Celtics,11,2,1,0,0,0,1,3,0,0,0,2,2,4
388,43140BOS,Boston Celtics,3,0,0,1,0,0,0,1,0,1,0,0,0,0
526,43140HOU,Houston Rockets,30,6,2,0,0,0,2,8,2,5,2,0,0,3
91,43140HOU,Houston Rockets,29,23,0,1,0,2,1,15,9,0,0,11,5,25
211,43140HOU,Houston Rockets,27,28,11,5,0,0,2,16,7,11,5,11,9,7
426,43140HOU,Houston Rockets,22,11,7,0,2,0,3,8,3,4,0,5,5,0
18,43140HOU,Houston Rockets,30,9,2,0,0,1,0,4,3,3,3,0,0,2
196,43140HOU,Houston Rockets,27,12,1,1,0,1,0,9,4,5,2,2,2,1
203,43140HOU,Houston Rockets,26,16,0,1,1,1,2,14,5,9,4,2,2,2
60,43140HOU,Houston Rockets,16,8,0,2,1,2,3,4,4,0,0,0,0,5
348,43140SAC,Portland Trail Blazers,31,11,2,3,1,2,2,13,5,4,1,0,0,2
321,43140SAC,Portland Trail Blazers,29,50,6,2,3,0,2,26,16,13,8,10,10,1
403,43140SAC,Portland Trail Blazers,25,6,4,0,0,0,3,7,3,0,0,0,0,7
13,43140SAC,Portland Trail Blazers,24,5,0,0,2,0,3,6,2,4,1,0,0,5
111,43140SAC,Portland Trail Blazers,24,4,2,1,0,1,2,6,0,5,0,4,4,5
134,43140SAC,Portland Trail Blazers,20,5,0,2,0,0,2,3,2,0,0,1,1,14
527,43140SAC,Portland Trail Blazers,20,3,0,0,0,1,1,6,1,1,0,2,1,4
390,43140SAC,Portland Trail Blazers,19,13,2,2,2,0,0,5,5,3,3,0,0,3
116,43140SAC,Portland Trail Blazers,14,6,1,0,0,0,4,6,3,2,0,0,0,0
505,43140SAC,Portland Trail Blazers,2,0,0,0,0,0,1,1,0,0,0,0,0,0
311,43140SAC,Portland Trail Blazers,2,0,0,0,1,0,0,0,0,0,0,0,0,0
317,43140SAC,Portland Trail Blazers,2,0,0,0,0,0,1,0,0,0,0,0,0,1
485,43141PHI,Philadelphia 76ers,35,14,10,4,2,1,2,13,7,0,0,1,0,5
158,43141PHI,Philadelphia 76ers,34,29,2,2,1,3,3,23,9,6,1,13,10,16
122,43141PHI,Philadelphia 76ers,33,7,1,2,3,0,3,11,3,6,1,0,0,5
474,43141PHI,Philadelphia 76ers,32,10,5,2,0,1,1,12,4,5,1,1,1,9
453,43141PHI,Philadelphia 76ers,29,17,3,0,0,1,1,12,6,10,5,0,0,1
349,43141PHI,Philadelphia 76ers,26,17,8,0,2,0,1,7,6,3,3,2,2,0
16,43141PHI,Philadelphia 76ers,21,12,1,1,0,1,3,7,5,3,2,0,0,4
69,43141PHI,Philadelphia 76ers,16,4,0,1,2,1,3,4,2,0,0,0,0,2
273,43141PHI,Philadelphia 76ers,14,2,2,0,2,0,1,1,1,0,0,0,0,3
202,43141GS,Golden State Warriors,35,17,11,3,1,1,2,16,8,5,1,0,0,8
518,43141GS,Golden State Warriors,34,25,0,3,0,0,1,14,10,6,5,0,0,3
130,43141GS,Golden State Warriors,29,17,8,2,2,0,0,13,7,7,3,0,0,4
153,43141GS,Golden State Warriors,29,10,6,1,0,2,1,9,3,1,0,4,4,6
417,43141GS,Golden State Warriors,15,12,1,1,0,0,3,5,4,0,0,4,4,3
253,43141GS,Golden State Warriors,26,6,3,1,0,0,3,7,3,3,0,0,0,6
551,43141GS,Golden State Warriors,17,13,1,2,0,1,5,6,6,0,0,1,1,4
323,43141GS,Golden State Warriors,15,4,3,1,1,1,1,3,1,0,0,2,2,2
347,43141GS,Golden State Warriors,14,0,1,1,0,0,2,1,0,1,0,0,0,1
325,43141GS,Golden State Warriors,8,0,1,0,1,0,0,1,0,0,0,0,0,1
96,43141GS,Golden State Warriors,7,2,0,0,0,0,0,3,1,0,0,0,0,3
353,43141GS,Golden State Warriors,7,7,0,1,0,1,0,2,2,0,0,4,3,3
583,43141GS,Golden State Warriors,4,9,0,0,0,0,0,5,3,4,3,0,0,0
140,43142CHA,Toronto Raptors,29,25,8,2,1,1,3,19,10,6,3,2,2,2
329,43142CHA,Toronto Raptors,27,12,7,0,0,0,1,9,4,9,4,0,0,3
252,43142CHA,Toronto Raptors,26,10,0,3,0,2,2,8,5,3,0,0,0,8
23,43142CHA,Toronto Raptors,11,0,1,0,0,0,2,0,0,0,0,0,0,1
484,43142CHA,Toronto Raptors,22,9,2,2,1,0,1,5,4,1,1,0,0,5
579,43142CHA,Toronto Raptors,20,2,6,2,1,2,4,4,0,2,0,2,2,2
363,43142CHA,Toronto Raptors,18,24,1,0,2,1,2,11,8,9,6,2,2,1
535,43142CHA,Toronto Raptors,17,10,4,1,1,0,1,6,4,3,2,0,0,3
443,43142CHA,Toronto Raptors,16,2,2,1,0,0,3,2,1,1,0,0,0,2
399,43142CHA,Toronto Raptors,6,2,0,1,0,0,2,1,1,0,0,0,0,0
456,43142CHA,Toronto Raptors,5,2,0,0,0,0,0,2,1,1,0,0,0,1
492,43142BOS,Cleveland Cavaliers,29,15,1,1,1,2,1,7,6,4,3,0,0,6
415,43142BOS,Cleveland Cavaliers,29,12,1,2,1,0,2,8,4,3,2,4,2,5
266,43142BOS,Cleveland Cavaliers,28,24,10,2,1,1,1,20,9,5,2,7,4,8
519,43142BOS,Cleveland Cavaliers,27,6,0,0,0,1,3,4,3,0,0,0,0,4
234,43142BOS,Cleveland Cavaliers,21,12,1,3,0,0,3,8,3,4,2,4,4,3
106,43142BOS,Cleveland Cavaliers,23,17,1,0,2,0,1,11,7,4,3,0,0,3
243,43142BOS,Cleveland Cavaliers,19,15,0,1,1,1,0,11,6,6,3,0,0,3
205,43142BOS,Cleveland Cavaliers,17,10,1,2,0,0,2,6,3,1,0,4,4,3
300,43142BOS,Cleveland Cavaliers,16,3,2,0,0,1,2,2,1,2,1,0,0,2
88,43142BOS,Cleveland Cavaliers,4,0,2,0,0,0,1,1,0,0,0,0,0,0
240,43142BOS,Cleveland Cavaliers,4,0,0,0,0,0,0,0,0,0,0,0,0,0
78,43142BOS,Boston Celtics,32,5,1,1,0,0,2,9,2,5,0,2,1,7
506,43142BOS,Boston Celtics,27,9,1,2,1,0,3,11,4,2,1,0,0,2
257,43142BOS,Boston Celtics,26,18,5,2,0,0,0,14,7,7,1,4,3,3
376,43142BOS,Boston Celtics,25,17,0,0,0,0,2,12,6,6,3,2,2,3
